LocationName,Species,Time,ImageDate,Year,CoyPresent,FoxPresent,Both,OnlyCoy,OnlyFox,Neither,CRPPrp,RowcropPrp,SGPPrp,TotalEdge,SHDI,LoamyTablePct2k
230,Coyote,0.892,44064.89192,2020,1,0,0,1,0,0,0.109246109,0.27752672,0.115917079,314400,1.900755407,0
230,Coyote,0.892,44063.89198,2020,1,0,0,1,0,0,0.109246109,0.27752672,0.115917079,314400,1.900755407,0
230,Coyote,0.892,44063.89245,2020,1,0,0,1,0,0,0.109246109,0.27752672,0.115917079,314400,1.900755407,0
230,Coyote,0.892,44063.89269,2020,1,0,0,1,0,0,0.109246109,0.27752672,0.115917079,314400,1.900755407,0
230,Coyote,0.892,44063.89292,2020,1,0,0,1,0,0,0.109246109,0.27752672,0.115917079,314400,1.900755407,0
230,Coyote,0.893,44063.89316,2020,1,0,0,1,0,0,0.109246109,0.27752672,0.115917079,314400,1.900755407,0
230,Coyote,0.967,44076.96774,2020,1,0,0,1,0,0,0.109246109,0.27752672,0.115917079,314400,1.900755407,0
232,Coyote,0.035,43277.03512,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.035,43285.03513,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.117,43288.11671,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.142,43980.1427,2020,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.144,43273.144,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.153,43291.15389,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.154,43291.15462,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.17,43292.17038,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.174,43292.1737,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.177,43288.17718,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.177,43983.17767,2020,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.212,43276.21189,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.217,43276.21708,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.218,43276.21854,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.218,43271.21867,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.219,43276.21991,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.291,43291.2912,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.298,43272.29855,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.874,43276.87388,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.936,43979.93627,2020,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.938,43287.93823,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.941,43291.941,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.953,43981.95325,2020,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.975,43283.97502,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.984,43280.98442,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
232,Coyote,0.988,43290.98775,2018,1,0,0,1,0,0,0,0.164505266,0.529913305,490500,1.441494707,0
233,Coyote,0.016,43997.01664,2020,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
233,Coyote,0.022,43982.02196,2020,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
233,Coyote,0.035,43996.03525,2020,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
233,Coyote,0.062,43989.06186,2020,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
233,Coyote,0.065,43997.06501,2020,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
233,Coyote,0.144,43980.14459,2020,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
233,Coyote,0.208,43632.20878,2019,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
233,Coyote,0.211,43996.21176,2020,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
233,Coyote,0.214,43632.21417,2019,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
233,Coyote,0.301,43983.30088,2020,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
233,Coyote,0.349,43990.34992,2020,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
233,Coyote,0.895,43985.89525,2020,1,0,0,1,0,0,0,0.1350925,0.527463072,464160,1.53254155,0.071959
234,Coyote,0.092,43996.09207,2020,1,1,1,0,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.108,43282.10899,2018,1,0,0,1,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.126,43988.12677,2020,1,1,1,0,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.133,43975.1339,2020,1,1,1,0,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.134,43975.13422,2020,1,1,1,0,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.165,43282.16487,2018,1,0,0,1,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.169,43282.16903,2018,1,0,0,1,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.222,43283.2224,2018,1,0,0,1,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.297,43250.29769,2018,1,0,0,1,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.301,43617.30179,2019,1,0,0,1,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.364,43277.364,2018,1,0,0,1,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.364,43972.36411,2020,1,1,1,0,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.542,43266.54253,2018,1,0,0,1,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.595,43970.59544,2020,1,1,1,0,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.753,43985.75302,2020,1,1,1,0,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.788,43265.78796,2018,1,0,0,1,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.88,43278.88043,2018,1,0,0,1,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.928,43987.92811,2020,1,1,1,0,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.932,43970.93242,2020,1,1,1,0,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.958,43280.9587,2018,1,0,0,1,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Coyote,0.961,43991.96125,2020,1,1,1,0,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
234,Swift Fox,0.018,43981.01844,2020,1,1,1,0,0,0,0.025304659,0.312473118,0.296344086,442140,1.814039274,0.504216
235,Coyote,0.01,43699.01039,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.018,43695.01819,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.019,43695.01883,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.033,43700.03381,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.035,43700.03503,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.042,43700.04262,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.078,43695.07808,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.081,43700.08152,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.136,43686.1364,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.182,43700.1825,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.188,43700.18808,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.188,43700.18841,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.188,43700.18875,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.197,43700.19672,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.197,43700.19764,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.199,43700.19932,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.202,43700.20256,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.225,43696.22516,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.226,43696.22657,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.227,43696.22731,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.228,43696.22796,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.228,43696.22872,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.23,43696.23052,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.231,43696.2313,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.233,43696.23269,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.273,43700.27301,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.671,43247.67125,2018,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.89,43683.89054,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.936,43683.93674,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
235,Coyote,0.937,43683.93707,2019,1,0,0,1,0,0,0,0,0.035209753,389340,1.244249141,0
236,Coyote,0.087,43261.08707,2018,1,0,0,1,0,0,0.024587814,0.588100358,0.087096774,236550,1.53996717,0.827809
236,Coyote,0.826,43260.82642,2018,1,0,0,1,0,0,0.024587814,0.588100358,0.087096774,236550,1.53996717,0.827809
237,Coyote,0.028,44076.02784,2020,1,0,0,1,0,0,0.299555364,0.428714859,0.004302926,149460,1.544480064,0.772745
237,Coyote,0.028,44076.02817,2020,1,0,0,1,0,0,0.299555364,0.428714859,0.004302926,149460,1.544480064,0.772745
237,Coyote,0.268,43706.2684,2019,1,0,0,1,0,0,0.299555364,0.428714859,0.004302926,149460,1.544480064,0.772745
237,Coyote,0.874,43716.87491,2019,1,0,0,1,0,0,0.299555364,0.428714859,0.004302926,149460,1.544480064,0.772745
238,Coyote,0.09,43297.09046,2018,1,0,0,1,0,0,0.148952955,0.151104418,0.355636833,379020,1.735865514,0
238,Coyote,0.138,43281.1381,2018,1,0,0,1,0,0,0.148952955,0.151104418,0.355636833,379020,1.735865514,0
238,Coyote,0.176,43304.17703,2018,1,0,0,1,0,0,0.148952955,0.151104418,0.355636833,379020,1.735865514,0
238,Coyote,0.261,43282.26133,2018,1,0,0,1,0,0,0.148952955,0.151104418,0.355636833,379020,1.735865514,0
238,Coyote,0.422,43288.42208,2018,1,0,0,1,0,0,0.148952955,0.151104418,0.355636833,379020,1.735865514,0
238,Coyote,0.985,43301.98594,2018,1,0,0,1,0,0,0.148952955,0.151104418,0.355636833,379020,1.735865514,0
238,Coyote,0.996,43303.99632,2018,1,0,0,1,0,0,0.148952955,0.151104418,0.355636833,379020,1.735865514,0
238,Coyote,0.996,43305.9964,2018,1,0,0,1,0,0,0.148952955,0.151104418,0.355636833,379020,1.735865514,0
239,Coyote,0.086,43337.08657,2018,1,0,0,1,0,0,0.22022488,0.501683019,0.050920289,238680,1.631828171,0.603676
239,Coyote,0.087,43337.08708,2018,1,0,0,1,0,0,0.22022488,0.501683019,0.050920289,238680,1.631828171,0.603676
239,Coyote,0.088,43337.08782,2018,1,0,0,1,0,0,0.22022488,0.501683019,0.050920289,238680,1.631828171,0.603676
239,Coyote,0.176,43997.17655,2020,1,0,0,1,0,0,0.22022488,0.501683019,0.050920289,238680,1.631828171,0.603676
239,Coyote,0.249,43978.24966,2020,1,0,0,1,0,0,0.22022488,0.501683019,0.050920289,238680,1.631828171,0.603676
239,Coyote,0.881,43977.88177,2020,1,0,0,1,0,0,0.22022488,0.501683019,0.050920289,238680,1.631828171,0.603676
239,Coyote,0.967,43334.96797,2018,1,0,0,1,0,0,0.22022488,0.501683019,0.050920289,238680,1.631828171,0.603676
239,Coyote,0.974,43988.97436,2020,1,0,0,1,0,0,0.22022488,0.501683019,0.050920289,238680,1.631828171,0.603676
239,Coyote,0.992,43335.99172,2018,1,0,0,1,0,0,0.22022488,0.501683019,0.050920289,238680,1.631828171,0.603676
240,Coyote,0.011,44081.01142,2020,1,0,0,1,0,0,0.071843407,0.351258335,0.057646806,339750,1.892717882,0
240,Coyote,0.113,44070.11251,2020,1,0,0,1,0,0,0.071843407,0.351258335,0.057646806,339750,1.892717882,0
240,Coyote,0.219,44069.22006,2020,1,0,0,1,0,0,0.071843407,0.351258335,0.057646806,339750,1.892717882,0
240,Coyote,0.798,44096.79816,2020,1,0,0,1,0,0,0.071843407,0.351258335,0.057646806,339750,1.892717882,0
240,Coyote,0.844,44087.84395,2020,1,0,0,1,0,0,0.071843407,0.351258335,0.057646806,339750,1.892717882,0
240,Coyote,0.915,44072.91563,2020,1,0,0,1,0,0,0.071843407,0.351258335,0.057646806,339750,1.892717882,0
241,Coyote,0.018,44015.01872,2020,1,0,0,1,0,0,0.009892473,0.742795699,0.000716846,174330,1.126008636,0.96143
241,Coyote,0.956,44014.95688,2020,1,0,0,1,0,0,0.009892473,0.742795699,0.000716846,174330,1.126008636,0.96143
241,Coyote,0.975,43664.97532,2019,1,0,0,1,0,0,0.009892473,0.742795699,0.000716846,174330,1.126008636,0.96143
242,Coyote,0.028,44038.029,2020,1,0,0,1,0,0,0,0.535048739,0.061209862,222240,1.511935396,0.85401
242,Coyote,0.936,44022.93616,2020,1,0,0,1,0,0,0,0.535048739,0.061209862,222240,1.511935396,0.85401
242,Coyote,0.94,43645.94075,2019,1,0,0,1,0,0,0,0.535048739,0.061209862,222240,1.511935396,0.85401
243,Coyote,0.054,44072.05454,2020,1,0,0,1,0,0,0.060088914,0.570342751,0.159042019,255330,1.577301863,0.446907
243,Coyote,0.481,43257.4806,2018,1,0,0,1,0,0,0.060088914,0.570342751,0.159042019,255330,1.577301863,0.446907
243,Coyote,0.558,43258.55834,2018,1,0,0,1,0,0,0.060088914,0.570342751,0.159042019,255330,1.577301863,0.446907
243,Coyote,0.558,43258.55867,2018,1,0,0,1,0,0,0.060088914,0.570342751,0.159042019,255330,1.577301863,0.446907
243,Coyote,0.69,43258.69083,2018,1,0,0,1,0,0,0.060088914,0.570342751,0.159042019,255330,1.577301863,0.446907
244,Coyote,0.904,43264.90457,2018,1,0,0,1,0,0,0.284209017,0.448211598,0.042720952,162210,1.637893505,0.694822
245,Coyote,0.055,44057.05507,2020,1,0,0,1,0,0,0.057622017,0.161398982,0.495950692,403260,1.646320577,0.500446
245,Coyote,0.076,43675.07676,2019,1,0,0,1,0,0,0.057622017,0.161398982,0.495950692,403260,1.646320577,0.500446
245,Coyote,0.144,44052.14416,2020,1,0,0,1,0,0,0.057622017,0.161398982,0.495950692,403260,1.646320577,0.500446
245,Coyote,0.351,44057.35087,2020,1,0,0,1,0,0,0.057622017,0.161398982,0.495950692,403260,1.646320577,0.500446
245,Coyote,0.947,43341.94674,2018,1,0,0,1,0,0,0.057622017,0.161398982,0.495950692,403260,1.646320577,0.500446
245,Coyote,0.988,44035.98789,2020,1,0,0,1,0,0,0.057622017,0.161398982,0.495950692,403260,1.646320577,0.500446
245,Coyote,0.993,44034.99363,2020,1,0,0,1,0,0,0.057622017,0.161398982,0.495950692,403260,1.646320577,0.500446
246,Coyote,0.21,44052.21056,2020,1,1,1,0,0,0,0.056291628,0.099978515,0.331232543,417360,1.596560842,0.288661
246,Swift Fox,0.124,44046.12377,2020,1,1,1,0,0,0,0.056291628,0.099978515,0.331232543,417360,1.596560842,0.288661
246,Swift Fox,0.781,43352.7808,2018,0,1,0,0,1,0,0.056291628,0.099978515,0.331232543,417360,1.596560842,0.288661
246,Swift Fox,0.892,44041.89251,2020,1,1,1,0,0,0,0.056291628,0.099978515,0.331232543,417360,1.596560842,0.288661
246,Swift Fox,0.906,44048.90627,2020,1,1,1,0,0,0,0.056291628,0.099978515,0.331232543,417360,1.596560842,0.288661
246,Swift Fox,0.915,44054.91521,2020,1,1,1,0,0,0,0.056291628,0.099978515,0.331232543,417360,1.596560842,0.288661
246,Swift Fox,0.968,44045.9687,2020,1,1,1,0,0,0,0.056291628,0.099978515,0.331232543,417360,1.596560842,0.288661
247,Coyote,0.858,43973.85795,2020,1,0,0,1,0,0,0.411937518,0.408784752,0.002149613,125640,1.486739463,0.001035
248,Coyote,0.038,43987.03831,2020,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
248,Coyote,0.054,43272.05436,2018,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
248,Coyote,0.076,43619.07659,2019,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
248,Coyote,0.089,43983.08928,2020,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
248,Coyote,0.09,43279.09029,2018,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
248,Coyote,0.152,43993.15222,2020,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
248,Coyote,0.189,43991.18909,2020,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
248,Coyote,0.882,43993.88245,2020,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
248,Coyote,0.904,43993.90463,2020,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
248,Coyote,0.934,44000.93464,2020,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
248,Coyote,0.956,43988.95662,2020,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
248,Coyote,0.972,43984.97279,2020,1,0,0,1,0,0,0,0.428458781,0.161218638,300480,1.693557091,0
249,Coyote,0.029,43275.02958,2018,1,0,0,1,0,0,0.140030114,0.364953036,0.166989317,341370,1.903410423,0
250,Coyote,0.014,44040.01439,2020,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.015,44040.01473,2020,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.015,44040.01507,2020,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.112,43344.11196,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.112,43344.1123,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.119,43656.11926,2019,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.129,43667.1294,2019,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.226,43349.22646,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.332,43344.33225,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.508,43340.50784,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.508,43340.50819,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.508,43340.50854,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.513,43340.51304,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.513,43340.51345,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.513,43340.51381,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.816,43350.816,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.838,43670.83829,2019,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.9,43342.90043,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.901,43342.90086,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.947,43666.94742,2019,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
250,Coyote,0.994,43352.99394,2018,1,0,0,1,0,0,0,0.285847433,0.20139088,605280,1.74753912,0
252,Coyote,0.124,43731.12494,2019,1,0,0,1,0,0,0.072032683,0.343319954,0.072247706,314640,1.887324667,0.735102
252,Coyote,0.865,43731.86515,2019,1,0,0,1,0,0,0.072032683,0.343319954,0.072247706,314640,1.887324667,0.735102
252,Coyote,0.969,43712.96971,2019,1,0,0,1,0,0,0.072032683,0.343319954,0.072247706,314640,1.887324667,0.735102
253,Coyote,0.014,43984.01399,2020,1,0,0,1,0,0,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
253,Coyote,0.023,43995.02336,2020,1,0,0,1,0,0,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
253,Coyote,0.024,43995.02457,2020,1,0,0,1,0,0,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
253,Coyote,0.042,43993.04179,2020,1,0,0,1,0,0,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
253,Coyote,0.042,43993.04236,2020,1,0,0,1,0,0,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
253,Coyote,0.094,43977.0947,2020,1,0,0,1,0,0,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
253,Coyote,0.111,43993.11147,2020,1,0,0,1,0,0,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
253,Coyote,0.174,43983.17395,2020,1,0,0,1,0,0,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
253,Coyote,0.187,43318.18743,2018,0,0,0,0,0,1,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
253,Coyote,0.194,43981.19434,2020,1,0,0,1,0,0,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
253,Coyote,0.21,43982.21041,2020,1,0,0,1,0,0,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
253,Coyote,0.21,43982.21082,2020,1,0,0,1,0,0,0.211084061,0.522339968,0.024201633,168210,1.584088671,0.993088
254,Coyote,0.186,43712.18628,2019,1,0,0,1,0,0,0.048121056,0.02560241,0.521729776,571980,1.745594618,0.158702
254,Coyote,0.903,43703.90365,2019,1,0,0,1,0,0,0.048121056,0.02560241,0.521729776,571980,1.745594618,0.158702
255,Coyote,0.163,43311.1638,2018,1,0,0,1,0,0,0.326577383,0.294850677,0.078063453,268560,1.840388088,0.108221
255,Coyote,0.24,43313.23985,2018,1,0,0,1,0,0,0.326577383,0.294850677,0.078063453,268560,1.840388088,0.108221
255,Coyote,0.492,43987.49257,2020,1,0,0,1,0,0,0.326577383,0.294850677,0.078063453,268560,1.840388088,0.108221
255,Coyote,0.879,43293.87936,2018,1,0,0,1,0,0,0.326577383,0.294850677,0.078063453,268560,1.840388088,0.108221
256,Coyote,0.919,43992.91905,2020,1,0,0,1,0,0,0.041708471,0.27218002,0.175576896,346620,1.811049481,0.357356
256,Coyote,0.929,43251.92955,2018,1,0,0,1,0,0,0.041708471,0.27218002,0.175576896,346620,1.811049481,0.357356
256,Coyote,0.957,43985.95718,2020,1,0,0,1,0,0,0.041708471,0.27218002,0.175576896,346620,1.811049481,0.357356
257,Coyote,0.013,44051.01296,2020,1,0,0,1,0,0,0.013402136,0.488998782,0.084354619,303150,1.788667198,0
257,Coyote,0.031,44051.03163,2020,1,0,0,1,0,0,0.013402136,0.488998782,0.084354619,303150,1.788667198,0
257,Coyote,0.128,44062.12859,2020,1,0,0,1,0,0,0.013402136,0.488998782,0.084354619,303150,1.788667198,0
257,Coyote,0.14,44058.13959,2020,1,0,0,1,0,0,0.013402136,0.488998782,0.084354619,303150,1.788667198,0
257,Coyote,0.181,44061.1806,2020,1,0,0,1,0,0,0.013402136,0.488998782,0.084354619,303150,1.788667198,0
257,Coyote,0.181,44061.18132,2020,1,0,0,1,0,0,0.013402136,0.488998782,0.084354619,303150,1.788667198,0
257,Coyote,0.181,44061.18172,2020,1,0,0,1,0,0,0.013402136,0.488998782,0.084354619,303150,1.788667198,0
257,Coyote,0.378,44051.3783,2020,1,0,0,1,0,0,0.013402136,0.488998782,0.084354619,303150,1.788667198,0
258,Coyote,0.003,43980.00366,2020,1,0,0,1,0,0,0,0.237273573,0.175198683,478830,2.09862918,0
258,Coyote,0.003,43980.00403,2020,1,0,0,1,0,0,0,0.237273573,0.175198683,478830,2.09862918,0
258,Coyote,0.051,43982.05113,2020,1,0,0,1,0,0,0,0.237273573,0.175198683,478830,2.09862918,0
258,Coyote,0.06,43297.06025,2018,1,0,0,1,0,0,0,0.237273573,0.175198683,478830,2.09862918,0
258,Coyote,0.06,43297.06082,2018,1,0,0,1,0,0,0,0.237273573,0.175198683,478830,2.09862918,0
258,Coyote,0.906,43988.90559,2020,1,0,0,1,0,0,0,0.237273573,0.175198683,478830,2.09862918,0
258,Coyote,0.93,43979.92999,2020,1,0,0,1,0,0,0,0.237273573,0.175198683,478830,2.09862918,0
258,Coyote,0.933,43979.93369,2020,1,0,0,1,0,0,0,0.237273573,0.175198683,478830,2.09862918,0
258,Coyote,0.943,43986.94338,2020,1,0,0,1,0,0,0,0.237273573,0.175198683,478830,2.09862918,0
258,Coyote,0.965,43994.96468,2020,1,0,0,1,0,0,0,0.237273573,0.175198683,478830,2.09862918,0
259,Coyote,0.011,44062.01156,2020,1,0,0,1,0,0,0.075681492,0.428622669,0.038450502,241740,1.823395707,0
259,Coyote,0.284,43694.28456,2019,1,0,0,1,0,0,0.075681492,0.428622669,0.038450502,241740,1.823395707,0
259,Coyote,0.549,44087.54891,2020,1,0,0,1,0,0,0.075681492,0.428622669,0.038450502,241740,1.823395707,0
