Zone,Species,Time,ImageDate,SetVisitDate
119,Coyote,0.915,8/19/2018 21:58,8/6/2018
119,Coyote,0.94,8/11/2018 22:34,8/6/2018
119,Coyote,0.982,8/20/2018 23:34,8/6/2018
120,Coyote,0,6/18/2020 0:00,6/7/2020
120,Coyote,0.001,6/18/2020 0:01,6/7/2020
120,Coyote,0.002,6/25/2019 0:03,5/30/2019
120,Coyote,0.003,6/25/2019 0:04,5/30/2019
120,Coyote,0.003,6/25/2019 0:04,5/30/2019
120,Coyote,0.889,6/1/2019 21:20,5/30/2019
120,Coyote,0.942,6/26/2019 22:37,5/30/2019
120,Coyote,0.999,6/17/2020 23:58,6/7/2020
121,Coyote,0.066,8/19/2019 1:35,8/5/2019
121,Coyote,0.212,8/23/2019 5:05,8/5/2019
121,Coyote,0.212,8/23/2019 5:05,8/5/2019
121,Coyote,0.213,8/23/2019 5:06,8/5/2019
121,Coyote,0.247,8/23/2019 5:55,8/5/2019
121,Coyote,0.247,8/23/2019 5:55,8/5/2019
121,Coyote,0.283,8/25/2019 6:47,8/5/2019
121,Coyote,0.3,8/21/2019 7:12,8/5/2019
121,Coyote,0.822,8/25/2019 19:44,8/5/2019
121,Coyote,0.853,8/24/2019 20:28,8/5/2019
121,Coyote,0.853,8/24/2019 20:29,8/5/2019
121,Coyote,0.975,8/28/2019 23:24,8/5/2019
121,Coyote,0.988,8/10/2019 23:42,8/5/2019
121,Coyote,0.99,8/13/2019 23:46,8/5/2019
122,Coyote,0.034,7/9/2018 0:49,6/11/2018
122,Coyote,0.97,7/7/2018 23:17,6/11/2018
122,Coyote,0.971,6/13/2020 23:18,6/12/2020
123,Coyote,0.053,9/1/2018 1:17,8/7/2018
123,Coyote,0.069,8/25/2018 1:39,8/7/2018
123,Coyote,0.074,6/7/2020 1:46,5/22/2020
123,Coyote,0.097,5/25/2020 2:19,5/22/2020
123,Coyote,0.147,6/17/2020 3:32,5/22/2020
123,Coyote,0.202,6/11/2020 4:51,5/22/2020
123,Coyote,0.202,6/11/2020 4:51,5/22/2020
123,Coyote,0.257,5/29/2020 6:10,5/22/2020
123,Coyote,0.261,6/4/2020 6:16,5/22/2020
123,Coyote,0.262,6/4/2020 6:17,5/22/2020
123,Coyote,0.326,6/14/2020 7:50,5/22/2020
123,Coyote,0.924,6/5/2020 22:11,5/22/2020
123,Coyote,0.962,5/22/2020 23:05,5/22/2020
124,Coyote,0.147,7/14/2019 3:31,7/10/2019
124,Coyote,0.183,7/23/2019 4:23,7/10/2019
124,Coyote,0.183,7/23/2019 4:24,7/10/2019
124,Coyote,0.184,7/23/2019 4:25,7/10/2019
124,Coyote,0.184,7/23/2019 4:25,7/10/2019
124,Coyote,0.185,7/23/2019 4:26,7/10/2019
124,Coyote,0.221,7/24/2019 5:18,7/10/2019
124,Coyote,0.222,7/24/2019 5:19,7/10/2019
124,Coyote,0.303,8/4/2019 7:16,7/10/2019
124,Coyote,0.931,7/18/2019 22:20,7/10/2019
125,Coyote,0.01,9/1/2020 0:14,8/23/2020
125,Coyote,0.01,9/1/2020 0:14,8/23/2020
125,Coyote,0.01,9/1/2020 0:15,8/23/2020
125,Coyote,0.313,9/14/2019 7:31,8/28/2019
125,Coyote,0.857,9/17/2020 20:34,8/23/2020
125,Coyote,0.939,9/3/2019 22:32,8/28/2019
126,Coyote,0.039,8/27/2019 0:56,8/19/2019
126,Coyote,0.085,6/12/2018 2:03,5/29/2018
126,Coyote,0.106,6/15/2018 2:33,5/29/2018
126,Coyote,0.142,9/10/2019 3:25,8/19/2019
126,Coyote,0.958,8/25/2020 23:00,8/24/2020
126,Coyote,0.959,8/25/2020 23:01,8/24/2020
126,Coyote,0.96,8/25/2020 23:02,8/24/2020
126,Coyote,0.992,8/31/2020 23:48,8/24/2020
127,Coyote,0.085,7/4/2018 2:03,6/29/2018
127,Coyote,0.085,7/17/2019 2:03,6/29/2019
127,Coyote,0.086,7/4/2018 2:04,6/29/2018
127,Coyote,0.086,7/4/2018 2:04,6/29/2018
127,Coyote,0.087,7/17/2019 2:05,6/29/2019
127,Coyote,0.087,7/17/2019 2:05,6/29/2019
127,Coyote,0.088,7/17/2019 2:06,6/29/2019
127,Coyote,0.109,6/30/2018 2:37,6/29/2018
127,Coyote,0.113,7/10/2018 2:42,6/29/2018
127,Coyote,0.113,7/10/2018 2:43,6/29/2018
127,Coyote,0.113,7/10/2018 2:43,6/29/2018
127,Coyote,0.114,7/10/2018 2:44,6/29/2018
127,Coyote,0.114,7/10/2018 2:44,6/29/2018
127,Coyote,0.115,7/10/2018 2:45,6/29/2018
127,Coyote,0.227,7/14/2018 5:27,6/29/2018
127,Coyote,0.286,7/27/2019 6:52,6/29/2019
127,Coyote,0.29,7/25/2018 6:58,6/29/2018
127,Coyote,0.319,7/4/2018 7:39,6/29/2018
127,Coyote,0.375,7/23/2018 9:00,6/29/2018
127,Coyote,0.376,7/23/2018 9:01,6/29/2018
127,Coyote,0.434,7/26/2019 10:25,6/29/2019
127,Coyote,0.839,7/17/2018 20:08,6/29/2018
127,Coyote,0.844,7/19/2019 20:16,6/29/2019
127,Coyote,0.881,7/17/2018 21:09,6/29/2018
127,Coyote,0.881,7/14/2018 21:09,6/29/2018
127,Coyote,0.99,6/29/2019 23:46,6/29/2019
128,Coyote,0.027,7/15/2018 0:39,7/4/2018
128,Coyote,0.035,7/30/2018 0:51,7/4/2018
128,Coyote,0.101,7/24/2018 2:25,7/4/2018
128,Coyote,0.112,7/19/2018 2:41,7/4/2018
128,Coyote,0.135,8/1/2018 3:14,7/4/2018
128,Coyote,0.146,7/19/2018 3:30,7/4/2018
128,Coyote,0.818,7/16/2018 19:38,7/4/2018
128,Coyote,0.979,7/5/2018 23:30,7/4/2018
129,Coyote,0.2,6/11/2019 4:48,6/9/2019
129,Coyote,0.203,6/11/2019 4:52,6/9/2019
129,Coyote,0.224,6/18/2019 5:22,6/9/2019
129,Coyote,0.274,6/25/2019 6:35,6/9/2019
129,Coyote,0.385,6/24/2019 9:15,6/9/2019
129,Coyote,0.888,6/24/2019 21:19,6/9/2019
129,Coyote,0.965,6/16/2019 23:10,6/9/2019
130,Coyote,0.056,7/4/2018 1:21,7/2/2018
130,Coyote,0.057,7/4/2018 1:22,7/2/2018
130,Coyote,0.067,7/4/2018 1:36,7/2/2018
130,Coyote,0.096,7/18/2018 2:18,7/2/2018
130,Coyote,0.192,7/16/2019 4:36,7/5/2019
130,Coyote,0.192,7/16/2019 4:37,7/5/2019
130,Coyote,0.21,7/15/2019 5:02,7/5/2019
130,Coyote,0.276,7/7/2018 6:37,7/2/2018
130,Coyote,0.907,7/11/2018 21:46,7/2/2018
130,Coyote,0.918,7/14/2019 22:02,7/5/2019
130,Coyote,0.919,7/14/2019 22:03,7/5/2019
130,Coyote,0.919,7/14/2019 22:03,7/5/2019
130,Coyote,0.919,7/14/2019 22:04,7/5/2019
131,Coyote,0.031,7/15/2019 0:44,7/10/2019
131,Coyote,0.042,8/6/2020 1:00,7/18/2020
131,Coyote,0.065,7/26/2020 1:34,7/18/2020
131,Coyote,0.072,7/20/2020 1:43,7/18/2020
131,Coyote,0.075,8/1/2020 1:48,7/18/2020
131,Coyote,0.083,9/10/2018 1:59,8/29/2018
131,Coyote,0.091,8/5/2019 2:11,7/10/2019
131,Coyote,0.168,7/24/2020 4:02,7/18/2020
131,Coyote,0.169,8/6/2019 4:04,7/10/2019
131,Coyote,0.174,7/25/2019 4:10,7/10/2019
131,Coyote,0.183,7/19/2020 4:23,7/18/2020
131,Coyote,0.194,7/24/2019 4:40,7/10/2019
131,Coyote,0.213,7/19/2019 5:06,7/10/2019
131,Coyote,0.224,8/10/2020 5:23,7/18/2020
131,Coyote,0.225,7/13/2019 5:24,7/10/2019
131,Coyote,0.257,7/29/2019 6:10,7/10/2019
131,Coyote,0.404,8/5/2020 9:42,7/18/2020
131,Coyote,0.422,8/4/2019 10:07,7/10/2019
131,Coyote,0.424,8/4/2019 10:11,7/10/2019
131,Coyote,0.425,8/4/2019 10:12,7/10/2019
131,Coyote,0.567,8/4/2019 13:37,7/10/2019
131,Coyote,0.568,8/4/2019 13:38,7/10/2019
131,Coyote,0.601,8/7/2019 14:25,7/10/2019
131,Coyote,0.761,8/6/2019 18:16,7/10/2019
131,Coyote,0.903,8/4/2020 21:41,7/18/2020
131,Coyote,0.929,7/17/2019 22:18,7/10/2019
131,Coyote,0.932,7/17/2019 22:22,7/10/2019
131,Coyote,0.938,7/20/2020 22:30,7/18/2020
131,Coyote,0.938,7/20/2020 22:30,7/18/2020
131,Coyote,0.939,7/20/2020 22:32,7/18/2020
131,Coyote,0.949,7/21/2020 22:47,7/18/2020
131,Coyote,0.96,7/26/2019 23:02,7/10/2019
131,Coyote,0.988,7/22/2020 23:43,7/18/2020
132,Coyote,0.005,9/18/2020 0:07,8/23/2020
132,Coyote,0.03,9/1/2020 0:43,8/23/2020
132,Coyote,0.198,6/15/2018 4:45,6/4/2018
132,Coyote,0.316,9/21/2020 7:35,8/23/2020
132,Coyote,0.394,9/4/2020 9:28,8/23/2020
132,Coyote,0.462,9/16/2020 11:05,8/23/2020
132,Coyote,0.812,9/12/2020 19:29,8/23/2020
132,Coyote,0.866,9/3/2020 20:47,8/23/2020
132,Coyote,0.867,6/16/2018 20:48,6/4/2018
132,Coyote,0.889,8/27/2020 21:20,8/23/2020
132,Coyote,0.92,9/18/2020 22:05,8/23/2020
132,Coyote,0.921,9/18/2020 22:06,8/23/2020
132,Coyote,0.969,8/28/2020 23:16,8/23/2020
133,Coyote,0.076,7/4/2019 1:50,6/21/2019
133,Coyote,0.088,7/19/2019 2:07,6/21/2019
133,Coyote,0.092,6/28/2019 2:13,6/21/2019
133,Coyote,0.115,6/30/2019 2:46,6/21/2019
133,Coyote,0.144,6/27/2019 3:27,6/21/2019
133,Coyote,0.163,7/12/2019 3:54,6/21/2019
133,Coyote,0.178,6/26/2019 4:17,6/21/2019
133,Coyote,0.199,7/2/2019 4:46,6/21/2019
133,Coyote,0.205,8/15/2018 4:55,8/13/2018
133,Coyote,0.205,6/30/2019 4:55,6/21/2019
133,Coyote,0.207,7/1/2019 4:58,6/21/2019
133,Coyote,0.215,6/22/2019 5:09,6/21/2019
133,Coyote,0.221,7/4/2019 5:18,6/21/2019
133,Coyote,0.226,6/26/2019 5:25,6/21/2019
133,Coyote,0.231,7/17/2019 5:32,6/21/2019
133,Coyote,0.262,7/11/2019 6:17,6/21/2019
133,Coyote,0.39,7/12/2019 9:22,6/21/2019
133,Coyote,0.873,7/15/2019 20:57,6/21/2019
133,Coyote,0.882,7/3/2019 21:10,6/21/2019
133,Coyote,0.883,7/3/2019 21:11,6/21/2019
133,Coyote,0.888,7/2/2019 21:18,6/21/2019
133,Coyote,0.888,7/2/2019 21:19,6/21/2019
133,Coyote,0.906,6/28/2019 21:45,6/21/2019
133,Coyote,0.934,7/2/2019 22:25,6/21/2019
133,Coyote,0.942,7/10/2019 22:36,6/21/2019
133,Coyote,0.969,6/26/2019 23:16,6/21/2019
133,Coyote,0.972,6/30/2019 23:20,6/21/2019
134,Coyote,0.801,8/20/2020 19:13,8/5/2020
134,Coyote,0.945,8/22/2020 22:41,8/5/2020
136,Coyote,0.091,7/9/2020 2:11,7/1/2020
137,Coyote,0.058,8/22/2018 1:24,8/14/2018
137,Coyote,0.948,7/8/2020 22:45,7/2/2020
137,Coyote,0.988,8/16/2018 23:42,8/14/2018
138,Coyote,0.059,6/15/2020 1:25,5/23/2020
138,Coyote,0.147,8/20/2018 3:31,8/17/2018
138,Coyote,0.147,8/20/2018 3:32,8/17/2018
138,Coyote,0.148,8/20/2018 3:33,8/17/2018
138,Coyote,0.149,8/20/2018 3:34,8/17/2018
138,Coyote,0.167,8/25/2018 4:01,8/17/2018
138,Coyote,0.181,6/26/2019 4:21,6/4/2019
138,Coyote,0.238,6/29/2019 5:42,6/4/2019
138,Coyote,0.245,6/19/2020 5:53,5/23/2020
138,Coyote,0.989,8/17/2018 23:44,8/17/2018
138,Coyote,0.99,8/17/2018 23:45,8/17/2018
139,Coyote,0.897,5/23/2020 21:32,5/21/2020
140,Coyote,0.035,6/12/2020 0:50,5/26/2020
140,Coyote,0.752,6/10/2019 18:03,6/8/2019
140,Coyote,0.753,6/10/2019 18:04,6/8/2019
140,Coyote,0.789,6/10/2019 18:56,6/8/2019
140,Coyote,0.899,6/2/2020 21:35,5/26/2020
140,Coyote,0.906,6/12/2020 21:45,5/26/2020
141,Coyote,0.049,8/4/2018 1:10,7/17/2018
141,Coyote,0.077,7/29/2018 1:51,7/17/2018
141,Coyote,0.086,7/27/2020 2:04,7/6/2020
141,Coyote,0.151,8/4/2018 3:38,7/17/2018
141,Coyote,0.231,8/13/2018 5:32,7/17/2018
141,Coyote,0.939,8/3/2018 22:32,7/17/2018
141,Coyote,0.94,7/22/2020 22:34,7/6/2020
141,Coyote,0.965,7/19/2018 23:10,7/17/2018
141,Coyote,0.981,7/23/2020 23:32,7/6/2020
141,Coyote,0.986,7/31/2020 23:40,7/6/2020
142,Coyote,0.217,6/17/2020 5:12,6/6/2020
142,Coyote,0.901,6/9/2019 21:38,6/4/2019
142,Coyote,0.996,6/21/2019 23:54,6/4/2019
143,Coyote,0.082,7/26/2019 1:58,7/10/2019
143,Coyote,0.086,7/26/2019 2:04,7/10/2019
143,Coyote,0.91,9/18/2018 21:51,8/22/2018
143,Coyote,0.911,9/18/2018 21:52,8/22/2018
145,Coyote,0.096,8/9/2020 2:18,8/6/2020
145,Coyote,0.152,8/9/2020 3:39,8/6/2020
145,Coyote,0.231,8/7/2020 5:33,8/6/2020
145,Coyote,0.253,8/24/2020 6:05,8/6/2020
145,Coyote,0.295,8/13/2019 7:05,8/5/2019
145,Coyote,0.89,8/18/2020 21:22,8/6/2020
145,Coyote,0.931,8/16/2020 22:20,8/6/2020
145,Coyote,0.931,8/16/2020 22:21,8/6/2020
145,Coyote,0.931,8/16/2020 22:21,8/6/2020
146,Coyote,0.04,8/5/2020 0:57,7/20/2020
146,Coyote,0.063,7/28/2020 1:31,7/20/2020
146,Coyote,0.071,7/29/2020 1:42,7/20/2020
146,Coyote,0.09,8/12/2020 2:09,7/20/2020
146,Coyote,0.106,7/21/2020 2:33,7/20/2020
146,Coyote,0.26,9/1/2018 6:14,8/21/2018
146,Coyote,0.322,8/9/2020 7:43,7/20/2020
146,Coyote,0.472,8/11/2020 11:20,7/20/2020
146,Coyote,0.536,9/7/2018 12:52,8/21/2018
146,Coyote,0.536,9/7/2018 12:52,8/21/2018
146,Coyote,0.688,8/12/2020 16:31,7/20/2020
146,Coyote,0.688,8/12/2020 16:31,7/20/2020
146,Coyote,0.69,8/11/2020 16:33,7/20/2020
146,Coyote,0.69,8/11/2020 16:34,7/20/2020
146,Coyote,0.748,8/10/2020 17:57,7/20/2020
146,Coyote,0.966,8/27/2018 23:11,8/21/2018
146,Coyote,0.967,8/27/2018 23:12,8/21/2018
147,Coyote,0.819,7/26/2019 19:40,7/2/2019
147,Coyote,0.957,7/10/2018 22:58,7/4/2018
148,Coyote,0.078,7/29/2020 1:53,7/12/2020
148,Coyote,0.942,8/5/2020 22:37,7/12/2020
149,Coyote,0.06,7/13/2020 1:27,7/8/2020
149,Coyote,0.075,8/4/2020 1:48,7/8/2020
149,Coyote,0.108,7/22/2018 2:35,7/18/2018
149,Coyote,0.156,7/17/2020 3:44,7/8/2020
149,Coyote,0.22,7/13/2020 5:17,7/8/2020
149,Coyote,0.927,7/24/2018 22:15,7/18/2018
149,Coyote,0.941,8/3/2020 22:35,7/8/2020
149,Coyote,0.95,8/4/2020 22:48,7/8/2020
150,Coyote,0.045,8/22/2019 1:05,8/15/2019
150,Coyote,0.046,8/22/2019 1:06,8/15/2019
150,Coyote,0.046,8/22/2019 1:06,8/15/2019
150,Coyote,0.319,6/4/2018 7:39,5/17/2018
150,Coyote,0.609,6/4/2018 14:37,5/17/2018
150,Coyote,0.929,8/18/2019 22:18,8/15/2019
151,Coyote,0.001,8/13/2020 0:02,8/5/2020
151,Coyote,0.258,8/20/2020 6:11,8/5/2020
151,Coyote,0.881,8/14/2020 21:08,8/5/2020
151,Coyote,0.908,5/23/2018 21:47,5/16/2018
151,Coyote,0.908,5/23/2018 21:47,5/16/2018
151,Coyote,0.916,8/10/2020 21:59,8/5/2020
151,Coyote,0.942,5/18/2018 22:37,5/16/2018
152,Coyote,0.019,6/2/2018 0:27,5/31/2018
152,Coyote,0.02,6/19/2019 0:29,6/1/2019
152,Coyote,0.043,6/19/2018 1:02,5/31/2018
152,Coyote,0.085,6/23/2018 2:03,5/31/2018
152,Coyote,0.099,6/26/2018 2:23,5/31/2018
152,Coyote,0.112,6/26/2019 2:41,6/1/2019
152,Coyote,0.127,6/28/2019 3:03,6/1/2019
152,Coyote,0.166,6/29/2019 3:59,6/1/2019
152,Coyote,0.238,6/9/2018 5:43,5/31/2018
152,Coyote,0.267,6/13/2018 6:24,5/31/2018
152,Coyote,0.267,5/27/2020 6:24,5/20/2020
152,Coyote,0.274,6/27/2018 6:34,5/31/2018
152,Coyote,0.322,6/13/2018 7:44,5/31/2018
152,Coyote,0.323,6/12/2018 7:45,5/31/2018
152,Coyote,0.323,6/13/2018 7:45,5/31/2018
152,Coyote,0.967,6/4/2018 23:13,5/31/2018
152,Coyote,0.974,6/16/2018 23:22,5/31/2018
154,Coyote,0.164,9/5/2018 3:56,8/14/2018
154,Coyote,0.164,9/5/2018 3:56,8/14/2018
154,Coyote,0.165,9/5/2018 3:57,8/14/2018
154,Coyote,0.165,9/5/2018 3:57,8/14/2018
154,Coyote,0.253,7/17/2020 6:04,7/1/2020
154,Coyote,0.815,8/31/2018 19:33,8/14/2018
154,Coyote,0.815,8/31/2018 19:33,8/14/2018
155,Coyote,0.025,6/16/2019 0:36,5/25/2019
155,Coyote,0.112,6/8/2020 2:41,5/23/2020
155,Coyote,0.114,6/11/2019 2:44,5/25/2019
155,Coyote,0.128,5/27/2019 3:05,5/25/2019
155,Coyote,0.187,6/22/2019 4:29,5/25/2019
155,Coyote,0.214,5/27/2019 5:08,5/25/2019
155,Coyote,0.241,8/3/2018 5:47,7/17/2018
155,Coyote,0.913,5/28/2019 21:55,5/25/2019
155,Coyote,0.916,6/9/2019 21:59,5/25/2019
155,Coyote,0.917,6/9/2019 22:00,5/25/2019
155,Coyote,0.922,7/31/2018 22:08,7/17/2018
155,Coyote,0.928,6/9/2019 22:16,5/25/2019
155,Coyote,0.928,6/9/2019 22:16,5/25/2019
155,Coyote,0.928,6/9/2019 22:17,5/25/2019
155,Coyote,0.935,6/21/2019 22:26,5/25/2019
155,Coyote,0.935,6/21/2019 22:26,5/25/2019
155,Coyote,0.959,6/11/2019 23:01,5/25/2019
155,Coyote,0.97,6/3/2019 23:17,5/25/2019
155,Coyote,0.971,6/3/2019 23:18,5/25/2019
155,Coyote,0.972,6/16/2019 23:19,5/25/2019
156,Coyote,0.124,7/4/2018 2:58,6/26/2018
157,Coyote,0.171,8/21/2019 4:06,8/6/2019
159,Coyote,0.005,8/4/2019 0:07,7/19/2019
159,Coyote,0.007,8/4/2019 0:10,7/19/2019
159,Coyote,0.033,7/27/2020 0:47,7/20/2020
159,Coyote,0.042,8/3/2020 1:00,7/20/2020
159,Coyote,0.07,7/28/2020 1:41,7/20/2020
159,Coyote,0.113,7/27/2020 2:42,7/20/2020
159,Coyote,0.124,8/11/2019 2:58,7/19/2019
159,Coyote,0.124,8/11/2019 2:58,7/19/2019
159,Coyote,0.138,7/21/2019 3:19,7/19/2019
159,Coyote,0.165,8/2/2020 3:57,7/20/2020
159,Coyote,0.297,9/15/2018 7:08,8/21/2018
159,Coyote,0.298,9/15/2018 7:09,8/21/2018
159,Coyote,0.96,7/29/2020 23:02,7/20/2020
159,Coyote,0.972,8/31/2018 23:19,8/21/2018
159,Coyote,0.986,7/26/2020 23:40,7/20/2020
160,Coyote,0.052,8/30/2020 1:15,8/25/2020
160,Coyote,0.057,8/31/2019 1:22,8/19/2019
160,Coyote,0.101,9/1/2019 2:26,8/19/2019
160,Coyote,0.165,8/31/2019 3:57,8/19/2019
160,Coyote,0.873,6/17/2018 20:57,5/30/2018
161,Coyote,0.031,6/27/2018 0:44,6/11/2018
161,Coyote,0.032,6/27/2018 0:46,6/11/2018
161,Coyote,0.047,6/19/2018 1:08,6/11/2018
161,Coyote,0.083,6/13/2019 1:59,5/22/2019
161,Coyote,0.106,6/20/2018 2:33,6/11/2018
161,Coyote,0.194,6/20/2018 4:39,6/11/2018
161,Coyote,0.22,6/25/2018 5:17,6/11/2018
161,Coyote,0.234,6/19/2018 5:37,6/11/2018
161,Coyote,0.267,6/20/2018 6:24,6/11/2018
161,Coyote,0.267,6/20/2018 6:25,6/11/2018
161,Coyote,0.268,6/20/2018 6:26,6/11/2018
161,Coyote,0.268,6/20/2018 6:26,6/11/2018
161,Coyote,0.286,7/1/2018 6:52,6/11/2018
161,Coyote,0.286,7/1/2018 6:52,6/11/2018
161,Coyote,0.287,7/1/2018 6:53,6/11/2018
161,Coyote,0.288,7/1/2018 6:54,6/11/2018
161,Coyote,0.334,7/5/2018 8:01,6/11/2018
161,Coyote,0.338,6/13/2019 8:06,5/22/2019
161,Coyote,0.338,6/13/2019 8:06,5/22/2019
161,Coyote,0.572,6/22/2018 13:43,6/11/2018
161,Coyote,0.603,6/13/2018 14:28,6/11/2018
161,Coyote,0.747,6/23/2018 17:55,6/11/2018
161,Coyote,0.753,7/1/2018 18:05,6/11/2018
161,Coyote,0.88,6/25/2018 21:07,6/11/2018
161,Coyote,0.882,6/18/2018 21:10,6/11/2018
161,Coyote,0.926,6/13/2018 22:13,6/11/2018
161,Coyote,0.974,6/27/2018 23:23,6/11/2018
161,Coyote,0.987,6/15/2018 23:41,6/11/2018
162,Coyote,0.005,9/11/2020 0:07,8/23/2020
162,Coyote,0.028,6/7/2018 0:41,5/15/2018
162,Coyote,0.064,9/14/2020 1:32,8/23/2020
162,Coyote,0.106,8/29/2020 2:33,8/23/2020
162,Coyote,0.113,5/18/2018 2:43,5/15/2018
162,Coyote,0.2,9/9/2019 4:48,9/4/2019
162,Coyote,0.463,5/16/2018 11:07,5/15/2018
162,Coyote,0.483,5/23/2018 11:36,5/15/2018
162,Coyote,0.776,6/3/2018 18:37,5/15/2018
162,Coyote,0.922,9/20/2019 22:07,9/4/2019
162,Coyote,0.935,9/19/2019 22:27,9/4/2019
162,Coyote,0.985,6/1/2018 23:39,5/15/2018
163,Coyote,0.354,6/10/2019 8:30,6/3/2019
163,Coyote,0.354,6/10/2019 8:30,6/3/2019
164,Coyote,0.028,6/10/2018 0:40,6/7/2018
164,Coyote,0.094,8/27/2020 2:16,8/23/2020
164,Coyote,0.97,6/23/2018 23:17,6/7/2018
167,Coyote,0.032,8/25/2019 0:46,8/23/2019
167,Coyote,0.05,8/28/2020 1:12,8/22/2020
167,Coyote,0.094,9/10/2020 2:15,8/22/2020
167,Coyote,0.094,9/10/2020 2:16,8/22/2020
167,Coyote,0.171,8/24/2020 4:06,8/22/2020
167,Coyote,0.226,8/23/2020 5:25,8/22/2020
167,Coyote,0.275,9/11/2019 6:36,8/23/2019
167,Coyote,0.276,8/31/2019 6:38,8/23/2019
167,Coyote,0.372,5/21/2018 8:55,5/15/2018
167,Coyote,0.39,8/27/2019 9:21,8/23/2019
167,Coyote,0.857,9/14/2020 20:34,8/22/2020
167,Coyote,0.878,5/28/2018 21:04,5/15/2018
167,Coyote,0.914,9/11/2020 21:56,8/22/2020
167,Coyote,0.917,5/29/2018 22:01,5/15/2018
167,Coyote,0.918,5/20/2018 22:02,5/15/2018
167,Coyote,0.919,5/20/2018 22:03,5/15/2018
167,Coyote,0.956,8/29/2020 22:57,8/22/2020
167,Coyote,0.989,5/18/2018 23:44,5/15/2018
167,Coyote,0.989,5/18/2018 23:44,5/15/2018
167,Coyote,0.991,9/18/2019 23:47,8/23/2019
168,Coyote,0.03,7/14/2019 0:43,7/2/2019
168,Coyote,0.053,7/27/2019 1:16,7/2/2019
168,Coyote,0.242,7/18/2019 5:48,7/2/2019
168,Coyote,0.26,7/5/2019 6:15,7/2/2019
168,Coyote,0.261,7/5/2019 6:16,7/2/2019
168,Coyote,0.665,5/23/2018 15:58,5/22/2018
169,Coyote,0.011,5/26/2020 0:16,5/25/2020
169,Coyote,0.013,8/26/2018 0:18,8/20/2018
169,Coyote,0.2,6/3/2020 4:48,5/25/2020
169,Coyote,0.21,6/5/2020 5:03,5/25/2020
169,Coyote,0.568,9/11/2018 13:38,8/20/2018
169,Coyote,0.794,8/26/2018 19:04,8/20/2018
169,Coyote,0.941,5/31/2020 22:35,5/25/2020
169,Coyote,0.951,8/25/2018 22:50,8/20/2018
169,Coyote,0.951,8/25/2018 22:50,8/20/2018
169,Coyote,0.952,8/25/2018 22:51,8/20/2018
169,Coyote,0.963,5/29/2020 23:07,5/25/2020
170,Coyote,0.067,8/2/2018 1:37,7/18/2018
170,Coyote,0.176,7/30/2018 4:13,7/18/2018
170,Coyote,0.176,8/6/2018 4:14,7/18/2018
170,Coyote,0.244,7/2/2019 5:52,6/24/2019
170,Coyote,0.374,8/2/2020 8:59,7/7/2020
170,Coyote,0.383,8/9/2018 9:11,7/18/2018
170,Coyote,0.463,8/9/2018 11:06,7/18/2018
170,Coyote,0.467,7/31/2018 11:13,7/18/2018
170,Coyote,0.982,8/9/2018 23:34,7/18/2018
171,Coyote,0.094,6/1/2020 2:16,5/24/2020
171,Coyote,0.105,6/1/2020 2:31,5/24/2020
171,Coyote,0.16,5/28/2020 3:50,5/24/2020
171,Coyote,0.255,6/14/2019 6:07,6/6/2019
171,Coyote,0.984,7/30/2018 23:37,7/14/2018
172,Coyote,0.058,6/18/2020 1:24,5/25/2020
172,Coyote,0.132,5/31/2020 3:10,5/25/2020
173,Coyote,0.073,9/10/2019 1:45,8/19/2019
173,Coyote,0.096,6/11/2018 2:18,5/30/2018
173,Coyote,0.151,6/27/2018 3:38,5/30/2018
174,Coyote,0.011,7/7/2019 0:16,7/1/2019
174,Coyote,0.034,7/12/2019 0:49,7/1/2019
174,Coyote,0.035,7/7/2018 0:50,6/29/2018
174,Coyote,0.045,7/13/2018 1:05,6/29/2018
174,Coyote,0.085,7/18/2019 2:02,7/1/2019
174,Coyote,0.091,7/28/2019 2:11,7/1/2019
174,Coyote,0.131,7/25/2019 3:09,7/1/2019
174,Coyote,0.133,7/26/2018 3:11,6/29/2018
174,Coyote,0.139,7/18/2019 3:20,7/1/2019
174,Coyote,0.148,7/17/2019 3:33,7/1/2019
174,Coyote,0.253,7/28/2019 6:04,7/1/2019
174,Coyote,0.253,7/14/2018 6:05,6/29/2018
174,Coyote,0.275,7/20/2019 6:36,7/1/2019
174,Coyote,0.531,7/9/2019 12:44,7/1/2019
174,Coyote,0.742,7/20/2018 17:49,6/29/2018
174,Coyote,0.928,7/15/2018 22:16,6/29/2018
174,Coyote,0.933,7/11/2019 22:24,7/1/2019
174,Coyote,0.957,7/6/2018 22:58,6/29/2018
174,Coyote,0.958,7/3/2019 23:00,7/1/2019
175,Coyote,0.028,8/21/2019 0:41,8/20/2019
176,Coyote,0.022,7/24/2019 0:31,6/29/2019
176,Coyote,0.099,7/10/2019 2:23,6/29/2019
177,Coyote,0.047,6/13/2019 1:08,6/3/2019
177,Coyote,0.294,6/28/2019 7:04,6/3/2019
177,Coyote,0.324,6/29/2019 7:46,6/3/2019
177,Coyote,0.324,6/29/2019 7:47,6/3/2019
178,Coyote,0.077,5/19/2018 1:51,5/15/2018
178,Coyote,0.218,8/20/2020 5:14,8/19/2020
178,Coyote,0.697,5/25/2018 16:43,5/15/2018
178,Coyote,0.932,5/25/2018 22:22,5/15/2018
178,Coyote,0.957,8/16/2019 22:58,8/6/2019
